y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
25,81.016075,4.8978,2.5783,223.555099,11.8,148.5,86.976303,35.605801,1005.145996,29.0464,-5
23,80.918327,3.4719,2.5803,223.134598,12.3,148.300003,88.457497,26.9862,1006.207092,29.038401,-2
23,78.335793,3.5899,2.5883,224.905502,12.8,147.399994,88.601799,30.7628,1004.804016,28.8218,0
23,78.184952,7.1977,2.0646,223.558395,13.3,146.300003,83.4468,29.639299,1006.263916,28.808901,0
23,78.440453,7.0617,1.5478,224.637497,13.7,145.600006,72.085701,25.802,1005.183777,28.830799,2
25,78.151787,13.401,0.5193,224.577393,14,145,76.437202,27.8999,1006.650574,28.806101,2
25,78.382332,7.4924,5.1547,225.399902,14.1,144.600006,68.389397,27.172501,1005.3974,28.8258,0
25,79.440742,10.6104,3.612,224.425095,15.1,143.899994,72.7425,27.061199,1006.805481,28.9156,0
25,81.826782,7.7704,2.5763,224.478302,15.8,143,74.064903,34.368599,1006.803528,29.112499,0
25,83.808235,12.151,3.1173,224.3983,16.299999,142.5,78.839401,40.854099,1007.520996,29.270599,3
28,88.022736,7.8756,3.1073,226.102203,16.9,141,80.510597,39.032501,1006.116028,29.5917,5
30,85.819489,6.1652,2.0821,225.453705,17.5,139.800003,86.650497,50.3535,1006.899597,29.4263,2
30,82.862434,9.4594,1.0436,226.315994,17.9,138.5,83.005096,43.679901,1006.211426,29.1957,0
30,79.745926,9.2434,1.0436,226.702805,18.1,137.399994,85.940201,41.9119,1006.194519,28.9412,3
33,79.278183,6.7108,1.5578,226.950699,18.299999,136.399994,78.214401,38.464401,1004.593384,28.901899,3
33,81.033485,5.0535,2.0821,227.751404,18.6,135.5,76.7463,42.345402,1005.843323,29.047899,2
35,84.38517,17.4603,2.0671,227.495102,19,134.300003,75.691101,35.329102,1005.136414,29.315701,2
35,84.697624,8.6927,5.1547,227.542694,19.4,133.5,76.311897,36.628201,1005.408691,29.34,0
35,83.685265,15.3909,3.109,227.814606,20.4,132.800003,83.168999,44.564999,1005.252197,29.2609,0
35,91.151459,6.9308,3.6249,227.907303,21,131.699997,83.131104,47.198299,1005.147278,29.818001,0
35,94.473068,10.273,4.1316,227.428497,21.700001,130.5,81.587997,44.1497,1004.419922,30.048,3
38,92.316948,7.9561,4.1341,227.532501,22.5,129.600006,86.612396,41.0009,1004.818298,29.8999,5
40,93.208984,5.7892,4.649,228.065308,23.299999,128.600006,87.3806,37.581501,1004.188599,29.9617,2
40,96.740944,4.5318,4.649,227.709503,24.200001,127.599998,91.757698,41.554901,1004.575806,30.1994,2
42,94.570595,8.4356,3.1107,228.501404,25.1,126.599998,91.442299,44.472099,1004.26709,30.0546,5
45,89.514908,8.2907,4.1291,229.527206,25.700001,125.5,94.063202,46.094601,1005.036194,29.700899,10
52,82.220474,5.2755,4.1266,230.443893,26.5,124.699997,93.557999,47.855701,1004.332092,29.1443,7
52,71.470497,3.9569,2.5823,229.433304,27.299999,124,96.226097,57.382,1004.495728,28.1984,3
55,62.944649,2.5385,4.1229,228.799301,27.799999,123.300003,95.943802,62.655102,1004.169678,27.3041,0
52,54.500565,3.0974,4.1229,228.651901,28.6,122.800003,96.951202,61.301399,1004.250977,26.236401,-7
48,49.170887,9.1508,4.6378,228.764008,29.4,122.400002,94.9767,72.681801,1003.533508,25.43,-7
45,44.282333,3.9176,5.1507,228.503693,30.299999,122.800003,95.766701,68.346298,1003.092224,24.562201,-6
42,39.565445,6.522,9.2709,228.729904,31.299999,123.099998,96.034103,69.734802,1002.647278,23.561899,-7
38,35.55151,10.3027,9.79,228.5439,33.099998,123.599998,96.804802,73.166603,1002.539001,22.528299,-7
35,36.892796,14.352,9.2715,229.130997,35,124.300003,96.3554,76.593903,1001.143982,22.8969,-8
13,95.402267,12.0357,1.0386,223.798996,14.7,128.5,71.313599,36.309101,1007.759216,30.1106,2
15,96.169983,8.1259,0.5193,223.980606,14.9,127.5,73.418404,38.447201,1007.940002,30.161699,5
18,97.084686,10.6803,0,224.149399,15,126.699997,67.655403,31.664,1006.851013,30.222,3
18,97.985695,14.382,1.0385,225.810699,15,126,67.815399,28.516899,1005.386719,30.280701,0
18,99.097237,15.235,1.0385,224.311203,15.2,125.400002,71.157204,27.988501,1005.571472,30.352301,5
23,99.857056,15.6511,3.6063,225.059601,15.4,124.800003,72.930199,30.408199,1006.434998,30.4006,5
23,99.700241,9.7022,2.0621,224.099304,16.1,124.199997,70.6259,25.585199,1004.770996,30.390699,0
23,98.073929,13.5115,1.5478,224.759399,16.5,123.800003,71.433098,24.0326,1004.406189,30.2864,2
25,95.677605,10.0392,1.5478,224.233093,16.799999,123.099998,73.384003,26.035999,1004.477112,30.129,2
25,94.539764,9.3309,2.5783,225.072693,17.1,122.599998,67.450897,29.0613,1004.664612,30.0525,0
25,85.085785,7.6306,2.0947,225.440002,17.6,122,72.190903,27.2323,1004.547913,9999,0
25,76.577202,11.5961,0,226.9375,18,120.300003,69.364799,29.341,1003.640808,9999,-2
23,89.38974,13.7419,1.0285,225.759598,18,119.800003,73.5784,29.8221,1003.622375,29.691799,-2
23,87.942581,14.051,2.5763,225.858093,18.200001,119.400002,68.828201,37.013401,1004.198975,29.5858,0
23,86.571182,11.0566,2.5743,225.297195,18.700001,119.400002,69.940598,40.0555,1003.862183,29.483299,0
23,86.878929,16.896799,2.057,226.332703,19.200001,119.300003,71.677299,41.090698,1003.937378,29.5065,-3
20,86.958496,14.4296,1.5411,224.672699,19.6,119.199997,73.3536,46.7313,1002.777283,29.512501,-3
20,86.573425,15.7333,1.5444,225.3992,19.9,119.099998,70.157097,42.385601,1003.477112,29.4835,3
23,84.219246,7.1455,1.5444,226.005005,20.200001,118.900002,73.410202,43.0555,1002.869324,29.302799,3
23,83.728264,9.2233,1.5411,226.663101,20.5,118.900002,79.652496,50.145901,1003.272278,29.264299,0
23,82.525833,3.0782,1.5411,226.360397,20.799999,118.800003,77.852798,40.913601,1003.258728,29.1688,2
25,81.320946,2.1204,1.5444,226.251404,21.1,118.699997,78.824203,36.120201,1004.150696,29.0714,5
28,78.039268,3.6313,2.0595,226.448807,21.4,118.699997,86.645798,40.005699,1003.892212,28.7964,3
28,76.000465,6.4374,2.0646,226.562698,21.799999,118.699997,89.036903,43.693802,1003.739075,28.618,0
28,73.828316,4.3758,1.5512,226.143707,22.200001,118.400002,86.716103,46.8456,1003.333801,28.421,5
33,72.555252,4.3387,1.0336,226.433701,22.5,117.699997,85.951797,37.8559,1003.523621,28.302,10
38,72.41819,0.5115,1.0537,226.523895,22.700001,116.900002,90.525299,39.0662,1003.307373,28.289,9
42,65.176369,8.8645,-0.4684,226.860306,22.9,115.699997,86.257301,45.099602,1002.707825,9999,4
15,77.162224,5.2702,2.5783,222.920898,9.7,170.800003,67.431198,37.634499,1007.90863,28.7204,0
15,76.459679,4.0853,3.0972,223.860107,10.2,170,71.026001,35.307999,1008.75,28.658701,3
18,75.637566,2.7717,1.5745,223.725006,10.8,168.899994,71.889397,31.511999,1008.211914,28.5856,3
18,76.314262,5.0609,0.5397,223.976303,11.1,167.199997,72.646004,31.7341,1008.842285,28.645901,2
20,76.950485,6.525,1.0335,223.569504,11.2,165.899994,70.853401,34.309299,1009.249817,28.7019,5
23,77.723091,9.93,-0.5093,224.019196,11.4,164.800003,76.703003,31.2274,1010.210083,28.7691,3
23,78.37767,3.8237,-1.0134,224.344299,11.3,163.800003,74.049202,38.041401,1008.193787,28.825399,2
25,79.073845,10.7631,1.5578,223.964493,11.1,162.600006,73.481003,43.2019,1010.506226,28.884701,2
25,79.181198,8.3052,1.5578,223.880096,11.4,161.199997,75.767403,47.345798,1010.035828,28.8937,0
25,78.472946,10.9107,0.5194,222.575195,11.7,160,73.080002,43.1754,1010.514771,28.833599,3
28,77.483391,8.5427,2.0696,222.790207,11.8,158.800003,73.452599,37.982101,1009.23938,28.7484,5
30,77.041229,3.2998,2.5823,222.613495,12.2,157.800003,74.700104,41.631599,1010.575378,28.709801,5
33,76.722626,3.5772,2.0721,222.755005,12.7,156.699997,71.938301,36.199799,1009.271973,28.6819,8
38,77.710075,5.8682,2.5863,222.097595,13.1,155.5,73.745003,43.660301,1010.283386,28.768,9
42,78.111076,2.8982,3.6163,222.832901,13.6,154.5,67.702003,37.136902,1009.599121,28.802601,7
45,78.503014,4.0385,3.6177,222.8573,14.3,153.399994,71.219498,33.086899,1010.455322,28.8361,10
52,79.353851,4.9234,2.0821,223.7836,15,152.199997,72.902901,29.5828,1010.679504,28.9083,13
58,80.307686,3.6032,0.5293,222.427597,15.4,150.800003,62.833599,28.9732,1011.190918,28.988001,6
58,80.743202,4.433,2.5823,222.269394,15.5,149.899994,64.742897,28.0707,1010.305786,29.024,-6
52,81.795906,4.6836,3.1056,222.673004,16,149,66.434097,25.076799,1012.03479,29.110001,-6
52,80.740822,4.0241,2.0721,223.759903,16.6,147.800003,69.270203,24.1903,1010.539917,29.0238,3
55,79.674431,4.9522,3.0989,223.107605,17,146.800003,66.622101,23.774,1011.741028,28.9352,6
58,80.439095,6.2359,2.0821,224.211395,17.6,145.899994,67.136902,21.0907,1010.774475,28.998899,3
58,81.611092,7.096,1.0386,224.677002,18,144.5,71.125,26.192101,1010.963501,29.094999,0
58,84.787521,10.2844,0.5193,224.864594,18.200001,143.600006,74.383499,30.188801,1010.969116,29.347,4
62,85.263695,12.8994,0.5293,224.338699,18.299999,142.699997,76.191704,44.8727,1011.469116,29.383699,4
62,86.422363,10.5325,-0.4993,224.257294,18.4,142,73.549103,47.120998,1010.451477,29.472099,-4
58,87.08268,10.4304,0,223.442795,18.299999,141.300003,74.455399,47.9356,1011.450928,29.521799,-7
55,87.806595,13.1564,0.5293,223.320496,18.299999,140.5,76.310402,46.3353,1011.125977,29.575701,-6
52,80.693832,15.5083,-0.5093,224.360504,18.4,140,76.198303,46.109299,1011.593689,29.019899,-7
48,75.534027,12.8139,0.5293,224.785904,18.299999,139.399994,76.557999,54.949902,1009.198975,28.5763,-7
45,74.184349,16.975401,0,224.223297,18.4,138.899994,80.152397,59.571602,1010.515381,28.4538,-6
42,73.086632,19.5014,-0.5093,224.0009,18.4,138.399994,77.318001,53.2379,1009.127686,28.351999,-5
40,70.653641,18.229601,1.5444,224.066803,18.299999,137.800003,84.040604,62.013302,1009.759521,28.119101,-2
40,69.85334,14.3417,1.0386,224.048294,18.6,137.600006,83.554802,60.380001,1008.072083,28.0401,0
40,69.403687,11.0521,1.5411,223.207596,18.799999,137.399994,84.358101,50.6409,1009.053589,27.995199,0
40,68.893135,11.7875,2.5723,224.462204,19.1,137.199997,84.358902,40.2603,1007.840881,27.9438,0
40,66.613136,6.0833,4.6334,223.704697,19.6,137.100006,83.337196,45.4459,1008.362488,27.707701,0
40,68.15535,5.1086,4.6345,224.228806,20.5,137,81.250397,41.811501,1007.173584,27.868601,2
42,70.722664,6.633,4.1191,224.707397,21.4,136.800003,84.221901,45.8643,1007.710571,28.125799,2
42,74.393806,5.7307,3.0872,224.6548,22.200001,136.600006,81.262199,40.579498,1006.101196,28.473,0
42,75.765022,5.8677,4.6334,224.945099,22.799999,136.5,82.209396,40.095699,1006.055176,28.597,0
42,81.416222,4.0961,4.1191,225.632599,23.700001,136.5,81.9739,38.275501,1005.151001,29.0791,0
42,85.943222,8.0382,5.1477,224.998093,24.5,136.5,82.802299,36.015701,1005.674927,29.435699,0
42,84.719749,10.3133,5.1467,225.970901,25.5,136.399994,89.371101,38.438,1004.525879,29.3417,0
42,78.971657,4.9101,5.6665,225.823898,26.5,136.300003,86.110001,30.5299,1004.504211,28.875999,0
42,70.773697,3.9284,7.2084,226.416107,27.6,135.899994,84.918404,23.817699,1003.791626,28.1308,0
42,62.996349,6.845,4.6367,226.725006,29,135.600006,87.8526,30.887699,1005.268616,27.309999,0
42,60.983345,2.4658,6.1812,227.072006,29.9,135.199997,85.803398,37.506302,1004.643982,27.0748,0
42,58.748547,3.966,4.6356,227.280594,31.1,134.800003,87.058098,44.498001,1006.079529,26.800699,-2
40,55.267071,1.1745,5.1487,227.563599,32,134.5,83.370697,51.240898,1005.458496,26.342899,-4
38,49.797096,3.1261,5.1557,227.680801,33,134.300003,89.157402,57.946999,1006.741577,25.531401,-5
35,44.817387,12.1333,5.1487,227.260101,34,133.699997,85.629501,64.991898,1006.978699,9999,-5
33,40.335648,10.0038,3.6063,226.410995,35,133.600006,88.973099,65.989799,1008.013306,9999,-7
28,36.268875,5.4641,4.6423,226.043701,35.700001,133.800003,90.115097,60.5574,1007.169678,22.728701,-10
23,34.017559,5.5048,5.1527,225.446899,36.599998,134.5,86.952103,58.6451,1008.388123,22.072399,-8
20,32.904713,3.3867,5.1517,224.615707,37.599998,135,88.638901,55.069901,1008.463501,21.714899,-5
15,74.163208,2.4241,-0.5093,221.986404,11.5,187.199997,78.735298,24.698299,1011.197388,28.4519,0
15,75.832207,1.0426,-1.5377,221.694199,11.4,186.600006,74.944801,24.263,1010.932678,28.603001,0
15,77.119682,0.6641,-1.5377,221.842804,11.1,185.899994,73.866699,22.546301,1010.326477,28.7167,3
18,78.432777,2.0513,-1.5411,221.724899,10.8,185,73.507202,19.5569,1011.907104,28.830099,3
18,79.61734,2.1965,1.0386,221.2901,10.5,184.199997,71.849098,17.724001,1011.778381,28.930401,2
20,80.069374,2.427,2.5803,220.880295,10.7,183.199997,70.644699,15.2709,1012.295776,28.968201,5
23,79.295151,3.2216,2.5823,221.301605,11.2,182.399994,67.8797,16.235001,1010.953308,28.903299,3
23,78.536812,2.2935,4.1278,221.384003,11.7,181.399994,66.630402,19.0355,1012.869995,28.839001,2
25,77.1511,5.8026,3.0956,221.296097,12.5,180.399994,63.093399,17.405199,1011.629578,28.7194,2
25,76.603828,7.9959,2.0646,221.728699,13.1,179.5,59.302399,16.533199,1012.047119,28.6714,0
25,75.949165,8.7431,3.1022,221.547195,13.5,178.800003,61.1133,15.9364,1011.918213,28.6134,0
25,74.864998,6.0086,2.5923,221.294098,14.1,177.699997,58.6054,15.9091,1012.865112,28.5159,0
25,73.840706,10.0448,3.1006,220.767395,14.6,176.5,57.870499,19.030899,1010.427124,28.4221,3
28,73.423233,9.7509,3.1073,220.983597,15.2,175.5,56.658001,20.620899,1011.483276,28.3834,5
30,73.309189,9.0895,3.6148,220.858994,15.8,174.300003,60.736099,21.2584,1010.78302,28.372801,7
35,73.025635,9.5223,1.5612,220.564896,16.5,173.300003,65.3871,22.046499,1012.580994,28.3463,8
38,73.368027,8.7541,1.5511,220.922104,16.799999,172,67.840401,20.745701,1010.654724,28.3783,3
38,73.562759,4.7788,2.0746,221.067001,17.1,171.399994,67.470299,20.3974,1013.012573,28.3964,0
38,73.001266,5.8687,1.5712,221.541397,17.5,170.300003,62.672501,16.4911,1011.866272,28.344,0
38,72.50238,5.1861,1.5612,221.0327,17.799999,168.800003,60.5695,18.122299,1013.924622,28.297001,-3
35,72.287224,2.5614,2.0771,221.4133,18.1,167.600006,62.286701,18.076401,1012.394226,28.2766,-5
33,73.172127,4.3545,1.5578,221.6866,18.5,166.5,61.419601,15.8556,1013.992676,28.360001,-2
33,73.887108,3.5698,-0.4893,221.6474,18.799999,165.5,66.879898,15.6595,1013.192627,28.426399,0
33,74.699615,5.2796,-0.4793,221.682999,18.700001,164.100006,68.674301,14.1956,1014.740784,28.5009,-3
30,76.13385,3.1144,-0.4993,221.732895,18.6,162.5,66.941498,12.7144,1013.327026,28.6299,-8
25,78.18428,2.967,0,221.064102,18.5,161.100006,66.265999,11.7352,1014.698303,28.808901,-7
23,79.612228,3.0977,-1.0084,221.229904,18.5,160,67.2052,10.7331,1013.024292,28.93,-7
18,81.331131,2.0867,-1.0235,220.933395,18.299999,158.800003,70.803101,11.2168,1014.54071,29.072201,-5
18,82.556351,3.4272,-1.0184,221.366592,18.1,157.800003,72.074303,11.0736,1012.778625,29.171301,0
18,84.053009,8.3576,0.5194,221.9646,17.9,156.899994,66.260696,8.409,1014.502808,29.289801,0
18,85.23394,7.5994,0,222.134399,18,155.699997,67.696503,9.3745,1013.428772,29.381399,-3
15,85.5783,6.3765,1.0436,222.652893,18,154.5,69.0793,10.2068,1015.702026,29.4079,-3
15,85.664429,7.3767,2.0721,222.916794,18.200001,153.199997,61.951599,7.6463,1012.670776,29.4144,0
15,86.888084,6.647,3.0989,222.722504,18.6,152.199997,63.470402,10.7873,1014.538696,29.5072,0
15,87.024788,7.8121,3.6163,222.961395,19.200001,151.399994,71.971802,11.1209,1013.260925,29.517401,0
15,86.436142,5.4071,2.5863,222.930496,19.9,150.399994,63.355801,12.3812,1014.581299,29.473101,0
15,85.62426,2.9422,3.109,222.9048,20.4,149.399994,61.118999,11.1912,1013.019226,29.4114,0
15,85.100418,5.1464,1.5578,221.888596,21,148.300003,59.411701,12.2925,1014.27002,29.371099,0
15,83.96698,2.8897,1.5578,222.133301,21.299999,147.300003,54.6008,11.9818,1013.213684,29.283001,3
18,83.504623,7.226,1.0386,221.858902,21.6,146.300003,54.268398,12.7181,1013.725403,29.2467,5
20,83.086121,6.3125,2.0872,221.590805,21.799999,145.300003,52.7188,12.1664,1013.139709,29.213499,7
25,80.198402,6.7109,2.0821,222.367706,22.200001,144,55.3713,14.2026,1014.374878,28.978901,8
28,77.051056,2.4789,2.0796,222.452805,22.6,142.800003,54.741901,14.3397,1013.651184,28.710699,5
30,75.624504,7.0517,0.5295,222.402405,23,141.699997,57.794899,17.2694,1014.482178,28.5844,7
35,75.01059,8.1723,1.0386,221.932999,23.1,140.5,54.787601,18.200001,1014.024414,28.5291,8
38,70.681686,14.5543,1.5679,222.807495,23.299999,139.600006,56.931,22.1339,1013.644775,28.121799,3
38,68.80629,11.4774,1.5545,222.717407,23.6,138.5,54.568501,25.9084,1013.576782,27.934999,0
38,67.35379,10.9915,1.5579,222.813995,23.9,137.699997,61.365898,26.0819,1013.59613,27.785601,0
38,66.014885,9.6455,1.0487,222.397095,24.200001,136.899994,61.045601,30.7278,1013.845215,27.643999,0
38,64.514145,6.9247,1.0386,222.422394,24.4,135.899994,57.911999,32.570999,1014.085327,27.4806,0
38,61.874306,6.8631,0,222.445007,24.6,135.100006,54.896,32.7686,1012.703125,27.180201,4
42,59.079762,8.7486,0.5194,222.225403,24.6,134.199997,59.006802,38.5998,1012.775818,26.842199,4
42,56.635864,13.6571,0.5194,222.520905,24.700001,133.300003,62.3214,34.987801,1012.438904,26.5277,0
42,56.394096,12.1514,0.5193,222.148697,24.799999,132.699997,66.962196,37.8736,1012.519897,26.495501,-2
40,57.769402,10.3216,0.5392,222.845703,24.9,131.800003,72.017502,37.518501,1010.691223,26.6759,-2
40,59.860989,10.1509,2.5783,222.454803,25,131,74.117798,48.713902,1010.359375,26.9389,-2
38,60.13969,8.2399,3.6106,222.2314,25.5,130.600006,72.1427,42.291,1010.736694,26.973,-5
35,63.440525,6.2986,6.1804,222.563904,26.200001,130,71.571999,32.542099,1010.910522,27.3605,-5
33,67.720551,11.9078,4.1241,222.712708,27.4,129.600006,75.571602,47.816502,1010.000793,27.8237,-2
33,70.761124,11.0118,7.7218,223.794098,28.200001,129,73.051498,44.787998,1009.761719,28.129601,-3
30,67.840561,12.9704,6.6928,223.376801,29.700001,129,64.302696,39.208698,1010.345215,27.8361,-5
28,62.003872,12.8005,6.6921,222.988403,31,129.199997,67.9179,33.087399,1010.754822,27.1954,-2
13,81.330414,11.7215,0.5092,221.746902,18,123.300003,81.502602,39.7812,1011.433594,29.0721,3
13,83.606369,15.9519,-1.5411,221.356705,18.1,123.599998,83.848297,39.7146,1011.067871,29.2547,0
13,86.079391,9.9961,-0.5194,221.951294,17.799999,124,79.375198,37.2244,1010.069519,29.4461,0
13,88.426704,10.735,1.0385,221.507904,17.700001,124.400002,81.091103,41.972401,1009.517517,29.6215,2
15,89.585999,4.6832,1.5511,221.972397,17.9,125,75.092903,31.7995,1010.407593,29.705999,2
15,90.3797,11.4476,3.6063,221.584595,18.200001,125.699997,75.8591,42.638802,1010.167419,29.7631,0
15,89.499153,11.3628,6.6936,221.619904,18.9,126.099998,72.443298,42.878799,1009.967407,29.699699,0
15,86.663994,5.0931,-0.499,222.441803,13.6,158.699997,63.2687,11.7104,1008.0672,29.490299,3
18,86.883911,7.139,-1.0185,221.902802,13.5,158.100006,51.662102,12.0343,1009.46698,29.506901,3
18,87.847435,5.9948,0.5193,222.338104,13.3,156.899994,55.1838,16.0837,1007.518372,29.578699,0
18,88.286858,5.053,0,221.948303,13.4,155.899994,49.839199,12.246,1010.241821,29.6112,0
18,89.028091,3.9896,1.0587,223.481003,13.4,154.800003,57.047901,12.5616,1008.041626,29.665501,0
18,89.682442,2.2966,1.5578,221.7435,13.6,153.300003,56.183201,17.7976,1010.348022,29.712999,0
18,89.669029,1.9715,2.0796,222.533096,13.9,152.100006,54.1856,16.67,1008.564209,29.712,0
18,89.687248,2.9745,1.0486,222.647797,14.3,150.800003,59.783798,19.9856,1010.27063,29.713301,0
18,90.55648,1.3354,0.5295,222.323395,14.5,149.5,56.316799,20.017599,1009.470886,29.7757,5
23,88.992462,4.3803,1.5679,223.098099,14.6,148.199997,59.749199,20.561701,1009.611328,29.662901,7
25,86.919632,7.6532,1.5511,223.764893,14.9,146.699997,65.501198,27.8671,1007.937805,29.509501,5
28,86.927261,9.4312,2.0746,223.737198,15.2,145.899994,67.808601,23.3361,1007.832825,29.510099,8
33,86.681862,5.7481,3.0989,222.931107,15.6,144.899994,76.8937,25.385201,1007.960022,29.491699,12
40,82.576324,6.1765,3.6163,223.903,16.200001,144,80.827499,27.656601,1008.34021,29.172899,12
45,79.474403,10.792,2.5944,224.624298,16.9,143,83.2519,26.261499,1006.019775,28.9184,8
48,77.605461,9.2362,2.0771,224.270706,17.4,141.800003,77.227501,25.016899,1007.093384,28.7589,7
52,75.430893,2.6137,2.5903,224.813095,17.799999,140.699997,70.535301,22.878799,1006.282288,28.567101,14
62,70.138145,9.56,1.5645,224.328903,18.299999,139.600006,68.845398,16.1411,1005.990723,28.0683,16
68,68.20517,9.6248,1.5612,224.613998,18.6,138.300003,73.293999,23.9771,1004.08252,27.873699,6
68,69.174171,14.893,2.0721,224.663193,18.9,137.199997,72.956398,22.7805,1005.103882,27.9722,0
68,71.675919,8.4804,1.5712,224.543594,19.299999,136.199997,73.623299,25.998199,1003.810181,28.218201,-6
62,74.920692,5.5967,1.5612,224.577393,19.6,134.899994,74.438499,26.747999,1004.46283,28.521,-10
58,75.662155,5.436,0.5292,225.213394,19.9,133.800003,76.7864,27.3971,1003.518188,28.587799,-10
52,76.866241,2.0284,0.5392,225.882706,20,132.600006,77.396004,38.530899,1004.463379,28.6945,-6
52,78.267532,3.3205,2.0846,225.618805,20.1,131.5,70.060204,31.173599,1003.572083,28.816,-4
48,79.291107,6.1118,2.0721,226.415695,20.5,130.199997,78.327301,33.706402,1004.597229,28.903,-7
